"loinc.part","part.name","labeled.paths","plus","period","obo_id","domain","ontology.priority","ols.search.rank","obo label","loinc.vs.label.cosine","best.match","best.cosine","iri","ontology_prefix","short_form","ontology_name","bp.onto.iri"
"LP56926-6","cholesterol.in vldl 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol -> Cholesterol.in VLDL",FALSE,TRUE,"MP:0005146","pheonotypes",23,7,"decreased circulating vldl cholesterol level",0.106811583267255,"low circulating vldl cholesterol level",0.0594600568740397,"http://purl.obolibrary.org/obo/MP_0005146","MP","MP_0005146","mp","http://data.bioontology.org/ontologies/MP"
"LP56926-6","cholesterol.in vldl 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol -> Cholesterol.in VLDL",FALSE,TRUE,"MP:0005144","pheonotypes",23,6,"abnormal circulating vldl cholesterol level",0.0868119995122006,"abnormal vldl cholesterol level",0.084882042425225,"http://purl.obolibrary.org/obo/MP_0005144","MP","MP_0005144","mp","http://data.bioontology.org/ontologies/MP"
"LP57671-7","procollagen type i.n-terminal propeptide","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Procollagen+Collagen -> NA -> Procollagen type I",FALSE,TRUE,"GO:0017197","go",16,110,"n-terminal peptidyl-proline acetylation",0.0693179804067118,"n-terminal peptidyl-proline acetylation",0.0693179804067118,"http://purl.obolibrary.org/obo/GO_0017197","GO","GO_0017197","go","http://data.bioontology.org/ontologies/GO"
"LP57671-7","procollagen type i.n-terminal propeptide","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Procollagen+Collagen -> NA -> Procollagen type I",FALSE,TRUE,"PR:000003732","proteins/genes",5,16,"a disintegrin and metalloproteinase with thrombospondin motifs 3",0.188468048001481,"procollagen ii amino propeptide-processing enzyme",0.0655030125798073,"http://purl.obolibrary.org/obo/PR_000003732","PR","PR_000003732","pr","http://data.bioontology.org/ontologies/PR"
"LP6118-6","albumin","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein",FALSE,FALSE,"MP:0002871","pheonotypes",23,43,"albuminuria",0.0833015029717888,"albuminuria",0.0833015029717888,"http://purl.obolibrary.org/obo/MP_0002871","MP","MP_0002871","mp","http://data.bioontology.org/ontologies/MP"
"LP6118-6","albumin","Lab -> Chemistry and Chemistry challenge -> CHAL -> Protein",FALSE,FALSE,"MP:0002871","pheonotypes",23,43,"albuminuria",0.0833015029717888,"albuminuria",0.0833015029717888,"http://purl.obolibrary.org/obo/MP_0002871","MP","MP_0002871","mp","http://data.bioontology.org/ontologies/MP"
"LP6118-6","albumin","Lab -> BLDBK -> Blood products",FALSE,FALSE,"MP:0002871","pheonotypes",23,43,"albuminuria",0.0833015029717888,"albuminuria",0.0833015029717888,"http://purl.obolibrary.org/obo/MP_0002871","MP","MP_0002871","mp","http://data.bioontology.org/ontologies/MP"
"LP6118-6","albumin","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein",FALSE,FALSE,"HP:0012592","pheonotypes",20,132,"albuminuria",0.0833015029717888,"albuminuria",0.0833015029717888,"http://purl.obolibrary.org/obo/HP_0012592","HP","HP_0012592","hp","http://data.bioontology.org/ontologies/HP"
"LP6118-6","albumin","Lab -> Chemistry and Chemistry challenge -> CHAL -> Protein",FALSE,FALSE,"HP:0012592","pheonotypes",20,132,"albuminuria",0.0833015029717888,"albuminuria",0.0833015029717888,"http://purl.obolibrary.org/obo/HP_0012592","HP","HP_0012592","hp","http://data.bioontology.org/ontologies/HP"
"LP6118-6","albumin","Lab -> BLDBK -> Blood products",FALSE,FALSE,"HP:0012592","pheonotypes",20,132,"albuminuria",0.0833015029717888,"albuminuria",0.0833015029717888,"http://purl.obolibrary.org/obo/HP_0012592","HP","HP_0012592","hp","http://data.bioontology.org/ontologies/HP"
"LP61617-4","gliadin peptide","Lab -> SERO",FALSE,FALSE,"SO:0000418","proteins/genes",21,195,"signal_peptide",0.0963038858849362,"signal peptide",0.0532707375937427,"http://purl.obolibrary.org/obo/SO_0000418","SO","SO_0000418","so","http://data.bioontology.org/ontologies/SO"
"LP61617-4","gliadin peptide","Lab -> SERO",FALSE,FALSE,"GO:0042277","go",16,12,"peptide binding",0.0708358031405778,"peptide binding",0.0708358031405778,"http://purl.obolibrary.org/obo/GO_0042277","GO","GO_0042277","go","http://data.bioontology.org/ontologies/GO"
"LP62080-4","hiv 1 proviral","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> HIV -> HIV 1",FALSE,FALSE,"NCBITaxon:1856044","organisms",7,29,"hiv-1 cro817",0.316236541242172,"hiv-1 cro817",0.316236541242172,"http://purl.obolibrary.org/obo/NCBITaxon_1856044","NCBITAXON","NCBITaxon_1856044","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP62080-4","hiv 1 proviral","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> HIV -> HIV 1",FALSE,FALSE,"NCBITaxon:1856058","organisms",7,44,"hiv-1 cro514",0.316236541242172,"hiv-1 cro514",0.316236541242172,"http://purl.obolibrary.org/obo/NCBITaxon_1856058","NCBITAXON","NCBITaxon_1856058","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP62080-4","hiv 1 proviral","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> HIV -> HIV 1",FALSE,FALSE,"NCBITaxon:1856052","organisms",7,40,"hiv-1 cro851",0.316236541242172,"hiv-1 cro851",0.316236541242172,"http://purl.obolibrary.org/obo/NCBITaxon_1856052","NCBITAXON","NCBITaxon_1856052","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP62080-4","hiv 1 proviral","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> HIV -> HIV 1",FALSE,FALSE,"NCBITaxon:1856063","organisms",7,11,"hiv-1 cro519",0.316236541242172,"hiv-1 cro519",0.316236541242172,"http://purl.obolibrary.org/obo/NCBITaxon_1856063","NCBITAXON","NCBITaxon_1856063","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP62080-4","hiv 1 proviral","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> HIV -> HIV 1",FALSE,FALSE,"NCBITaxon:540995","organisms",7,150,"hiv-1 crf03_ab",0.373216829471991,"hiv-1 isolate kal153",0.299350950254629,"http://purl.obolibrary.org/obo/NCBITaxon_540995","NCBITAXON","NCBITaxon_540995","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP62412-9","hiv 1+o+2","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> HIV -> HIV 1+2",TRUE,FALSE,"NCBITaxon:1856061","organisms",7,138,"hiv-1 cro322",0.355341628779696,"hiv-1 cro322",0.355341628779696,"http://purl.obolibrary.org/obo/NCBITaxon_1856061","NCBITAXON","NCBITaxon_1856061","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:61048","chemicals/drugs",3,34,"ganglioside gm1",0.0434782608695651,"ganglioside gm1",0.0434782608695651,"http://purl.obolibrary.org/obo/CHEBI_61048","CHEBI","CHEBI_61048","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:84118","chemicals/drugs",3,41,"ganglioside gm3",0.0434782608695651,"ganglioside gm3",0.0434782608695651,"http://purl.obolibrary.org/obo/CHEBI_84118","CHEBI","CHEBI_84118","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:60327","chemicals/drugs",3,6,"ganglioside gm2 (18:0)",0.115348263070617,"gm2 ganglioside",0,"http://purl.obolibrary.org/obo/CHEBI_60327","CHEBI","CHEBI_60327","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:51013","chemicals/drugs",3,143,"beta-d-galnac-(1->4)-[alpha-neu5ac-(2->3)]-beta-d-gal-(1->4)-beta-d-glc-(1<->1')-cer",0.723206565614898,"ganglioside gm2",0,"http://purl.obolibrary.org/obo/CHEBI_51013","CHEBI","CHEBI_51013","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:89635","chemicals/drugs",3,20,"ganglioside gm2 (d18:1/26:0)",0.200661899528251,"ganglioside gm2",0,"http://purl.obolibrary.org/obo/CHEBI_89635","CHEBI","CHEBI_89635","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:79218","chemicals/drugs",3,150,"n-acetyl-beta-d-galactosaminyl-(1->4)-[alpha-n-acetylneuraminyl-(2->3)]-beta-d-galactosyl-(1->4)-beta-d-glucosyl-(1<->1)-ceramide(1-)",0.605186605157345,"ganglioside gm2",0,"http://purl.obolibrary.org/obo/CHEBI_79218","CHEBI","CHEBI_79218","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP62853-4","ganglioside gm2","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:79217","chemicals/drugs",3,149,"n-acetyl-beta-d-galactosaminyl-(1->4)-[alpha-n-acetylneuraminyl-(2->3)]-beta-d-galactosyl-(1->4)-beta-d-glucosyl-(1<->1)-ceramide",0.592941430234609,"ganglioside gm2",0,"http://purl.obolibrary.org/obo/CHEBI_79217","CHEBI","CHEBI_79217","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP63610-7","ldl 6","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"FMA:63170","anatomy",10,2,"low density lipoprotein",0.61407750750602,"ldl",0.154845745271484,"http://purl.obolibrary.org/obo/FMA_63170","FMA","FMA_63170","fma","http://data.bioontology.org/ontologies/FMA"
"LP63610-7","ldl 6","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"CHEBI:60151","chemicals/drugs",3,1,"oxidised ldl",0.355341628779696,"oxldl",0.285714285714286,"http://purl.obolibrary.org/obo/CHEBI_60151","CHEBI","CHEBI_60151","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP63672-7","ldl 7","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"CHEBI:60151","chemicals/drugs",3,1,"oxidised ldl",0.355341628779696,"oxldl",0.285714285714286,"http://purl.obolibrary.org/obo/CHEBI_60151","CHEBI","CHEBI_60151","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP63672-7","ldl 7","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"FMA:63170","anatomy",10,2,"low density lipoprotein",0.61407750750602,"ldl",0.154845745271484,"http://purl.obolibrary.org/obo/FMA_63170","FMA","FMA_63170","fma","http://data.bioontology.org/ontologies/FMA"
"LP64575-1","calcidiol+calciferol","Lab -> Chemistry and Chemistry challenge -> CHEM -> Vitamins -> Vitamin D",TRUE,FALSE,"CHEBI:17933","chemicals/drugs",3,1,"calcidiol",0.0513167019494862,"calcifediol",0.0428573751225483,"http://purl.obolibrary.org/obo/CHEBI_17933","CHEBI","CHEBI_17933","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP64929-0","alpha hydroxytriazolam","Lab -> DRUG/TOX -> Drugs -> Hypnotics -> Hydroxytriazolam",FALSE,FALSE,"CHEBI:80553","chemicals/drugs",3,133,"alpha-hydroxytamoxifen",0.120591911648189,"alpha-hydroxytamoxifen",0.120591911648189,"http://purl.obolibrary.org/obo/CHEBI_80553","CHEBI","CHEBI_80553","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP64930-8","transforming growth factor beta 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Cytokines",FALSE,FALSE,"GO:0005160","go",16,66,"transforming growth factor beta receptor binding",0.0435505715291932,"transforming growth factor beta",0.0108989100707507,"http://purl.obolibrary.org/obo/GO_0005160","GO","GO_0005160","go","http://data.bioontology.org/ontologies/GO"
"LP64930-8","transforming growth factor beta 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Cytokines",FALSE,FALSE,"PR:000000046","proteins/genes",5,98,"tgf-beta",0.423646021922311,"transforming growth factor beta",0.0108989100707507,"http://purl.obolibrary.org/obo/PR_000000046","PR","PR_000000046","pr","http://data.bioontology.org/ontologies/PR"
"LP64930-8","transforming growth factor beta 1","Lab -> Chemistry and Chemistry challenge -> CHEM -> Cytokines",FALSE,FALSE,"PR:000016141","proteins/genes",5,3,"transforming growth factor beta regulator 1",0.0162941317609723,"transforming growth factor beta regulator 1",0.0162941317609723,"http://purl.obolibrary.org/obo/PR_000016141","PR","PR_000016141","pr","http://data.bioontology.org/ontologies/PR"
"LP65024-9","fibrillarin","Lab -> SERO",FALSE,FALSE,"PR:Q9W1V3","proteins/genes",5,6,"rrna 2'-o-methyltransferase fibrillarin (fruit fly)",0.245495991998812,"rrna 2'-o-methyltransferase fibrillarin (fruit fly)",0.245495991998812,"http://purl.obolibrary.org/obo/PR_Q9W1V3","PR","PR_Q9W1V3","pr","http://data.bioontology.org/ontologies/PR"
"LP65024-9","fibrillarin","Lab -> SERO",FALSE,FALSE,"OGG:3000002091","proteins/genes",14,22,"fbl",0.49604736932103,"fibrillarin",0,"http://purl.obolibrary.org/obo/OGG_3000002091","OGG","OGG_3000002091","ogg","http://data.bioontology.org/ontologies/OGG"
"LP65263-3","cholesterol.in idl+cholesterol.in vldl 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol",TRUE,TRUE,"MP:0000186","pheonotypes",23,151,"decreased circulating hdl cholesterol level",0.11360949700587,"low circulating hdl cholesterol level",0.0652912867663901,"http://purl.obolibrary.org/obo/MP_0000186","MP","MP_0000186","mp","http://data.bioontology.org/ontologies/MP"
"LP65263-3","cholesterol.in idl+cholesterol.in vldl 3","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipids -> Sterols -> Cholesterol",TRUE,TRUE,"MP:0000182","pheonotypes",23,154,"increased circulating ldl cholesterol level",0.08654413813582,"increased circulating ldl cholesterol level",0.08654413813582,"http://purl.obolibrary.org/obo/MP_0000182","MP","MP_0000182","mp","http://data.bioontology.org/ontologies/MP"
"LP65491-0","other cells","Lab -> HEM/BC -> Hematology -> Cell fractions",FALSE,FALSE,"MP:0006428","pheonotypes",23,96,"ectopic sertoli cells",0.114746663724019,"heterotopic sertoli cells",0.0712567079304945,"http://purl.obolibrary.org/obo/MP_0006428","MP","MP_0006428","mp","http://data.bioontology.org/ontologies/MP"
"LP65491-0","other cells","Lab -> HEM/BC -> Hematology -> Cell fractions",FALSE,FALSE,"CL:1001566","cells",2,64,"bronchioalveolar stem cells",0.107407533375164,"bronchioalveolar stem cells",0.107407533375164,"http://purl.obolibrary.org/obo/CL_1001566","CL","CL_1001566","cl","http://data.bioontology.org/ontologies/CL"
"LP65575-0","cells.cd3+cd57+","Lab -> CELLMARK -> NA",TRUE,TRUE,"CL:1001566","cells",2,92,"bronchioalveolar stem cells",0.531826528395437,"cl",0.319586182560228,"http://purl.obolibrary.org/obo/CL_1001566","CL","CL_1001566","cl","http://data.bioontology.org/ontologies/CL"
"LP65575-0","cells.cd3+cd57+","Lab -> CELLMARK -> NA",TRUE,TRUE,"NCBITaxon:2587157","organisms",7,19,"bacillus sp. cd3-5",0.358376347318062,"bacillus sp. cd3-5",0.358376347318062,"http://purl.obolibrary.org/obo/NCBITaxon_2587157","NCBITAXON","NCBITaxon_2587157","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP65576-8","cells.cd3+cd8+cd57+","Lab -> CELLMARK -> NA",TRUE,TRUE,"CLO:0001314","cells",11,45,"36.5 (cd8+) cell",0.269012014911713,"36.5 (cd8+) cell",0.269012014911713,"http://purl.obolibrary.org/obo/CLO_0001314","CLO","CLO_0001314","clo","http://data.bioontology.org/ontologies/CLO"
"LP65599-0","leukocyte toxic vacuoles","Lab -> HEM/BC -> Hematology -> Blood smear finding -> NA",FALSE,FALSE,"GO:0030595","go",16,66,"leukocyte chemotaxis",0.0750000000000002,"leukocyte chemotaxis",0.0750000000000002,"http://purl.obolibrary.org/obo/GO_0030595","GO","GO_0030595","go","http://data.bioontology.org/ontologies/GO"
"LP65599-0","leukocyte toxic vacuoles","Lab -> HEM/BC -> Hematology -> Blood smear finding -> NA",FALSE,FALSE,"GO:0043299","go",16,64,"leukocyte degranulation",0.182806707046136,"leukocyte granule exocytosis",0.0688716522412176,"http://purl.obolibrary.org/obo/GO_0043299","GO","GO_0043299","go","http://data.bioontology.org/ontologies/GO"
"LP65871-3","vanillylmandelate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> Catecholamines -> Mandelate -> Vanillylmandelate",FALSE,FALSE,"MP:0005328","pheonotypes",23,14,"abnormal circulating creatinine level",0.073610579617104,"abnormal creatinine level",0.0582343690037407,"http://purl.obolibrary.org/obo/MP_0005328","MP","MP_0005328","mp","http://data.bioontology.org/ontologies/MP"
"LP65871-3","vanillylmandelate & creatinine","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> Catecholamines -> Mandelate -> Vanillylmandelate",FALSE,FALSE,"HP:0012100","pheonotypes",20,12,"abnormal circulating creatinine level",0.073610579617104,"creatinine levels abnormal",0.065860127147553,"http://purl.obolibrary.org/obo/HP_0012100","HP","HP_0012100","hp","http://data.bioontology.org/ontologies/HP"
"LP65874-7","epstein barr virus early diffuse","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus -> Epstein Barr virus early",FALSE,FALSE,"NCBITaxon:10376","organisms",7,162,"human gammaherpesvirus 4",0.284041272680606,"epstein barr virus",0.0659462567127965,"http://purl.obolibrary.org/obo/NCBITaxon_10376","NCBITAXON","NCBITaxon_10376","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP65874-7","epstein barr virus early diffuse","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus -> Epstein Barr virus early",FALSE,FALSE,"HP:0031693","pheonotypes",20,10,"severe epstein barr virus infection",0.0828388063496454,"severe epstein barr virus infection",0.0828388063496454,"http://purl.obolibrary.org/obo/HP_0031693","HP","HP_0031693","hp","http://data.bioontology.org/ontologies/HP"
"LP65899-4","lipoprotein midband a","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"GO:0071813","go",16,112,"lipoprotein particle binding",0.0941783726843234,"plasma lipoprotein binding",0.053836449554845,"http://purl.obolibrary.org/obo/GO_0071813","GO","GO_0071813","go","http://data.bioontology.org/ontologies/GO"
"LP65899-4","lipoprotein midband a","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"GO:0034438","go",16,122,"lipoprotein amino acid oxidation",0.0668187282624959,"lipoprotein amino acid oxidation",0.0668187282624959,"http://purl.obolibrary.org/obo/GO_0034438","GO","GO_0034438","go","http://data.bioontology.org/ontologies/GO"
"LP65900-0","lipoprotein midband b","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"PR:000034148","proteins/genes",5,69,"probable lipoprotein yiad",0.0931496141161861,"probable lipoprotein yiad",0.0931496141161861,"http://purl.obolibrary.org/obo/PR_000034148","PR","PR_000034148","pr","http://data.bioontology.org/ontologies/PR"
"LP65900-0","lipoprotein midband b","Lab -> Chemistry and Chemistry challenge -> CHEM -> Lipoprotein -> Lipoprotein pattern",FALSE,FALSE,"GO:0071813","go",16,85,"lipoprotein particle binding",0.0941783726843234,"plasma lipoprotein binding",0.0748623062314041,"http://purl.obolibrary.org/obo/GO_0071813","GO","GO_0071813","go","http://data.bioontology.org/ontologies/GO"
