"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000407","Assay for iodide in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for iodide in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'iodide'","","",""
"turbo:TURBO_3000408","Assay for Oxymorphone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for Oxymorphone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Oxymorphone'","","",""
"turbo:TURBO_3000409","Assay for potassium atom in blood specimen [molarity]","","","An assay for potassium atom in blood specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'blood specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'potassium atom'","","",""
"turbo:TURBO_3000410","Assay for quinidine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for quinidine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'quinidine'","","",""
"turbo:TURBO_3000411","Assay for bupropion in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for bupropion in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'bupropion'","","",""
"turbo:TURBO_3000412","Assay for 17alpha-hydroxypregnenolone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for 17alpha-hydroxypregnenolone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'17alpha-hydroxypregnenolone'","","",""
"turbo:TURBO_3000413","Assay for alkaline phosphatase in blood serum or blood plasma specimen [catalytic (activity) concentration]","","","An assay for alkaline phosphatase in blood serum or blood plasma specimen that generates a scalar datum with catalytic (activity) concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'catalytic (activity) concentration unit')","'alkaline phosphatase'","","",""
"turbo:TURBO_3000414","Assay for 3-hydroxybutyrate in blood serum or blood plasma specimen [molarity]","","","An assay for 3-hydroxybutyrate in blood serum or blood plasma specimen that generates a scalar datum with molarity units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'unit of molarity')","'3-hydroxybutyrate'","","",""
"turbo:TURBO_3000415","Assay for butalbital in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for butalbital in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'butalbital'","","",""
"turbo:TURBO_3000416","Assay for clozapine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for clozapine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'clozapine'","","",""
"turbo:TURBO_3000417","Assay for felbamate in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for felbamate in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'felbamate'","","",""
"turbo:TURBO_3000418","Assay for lamotrigine in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for lamotrigine in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'lamotrigine'","","",""
"turbo:TURBO_3000419","Assay for interleukin-7 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for interleukin-7 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'interleukin-7'","","",""
"turbo:TURBO_3000420","Assay for Repaglinide in urine specimen [mass per unit volume concentration]","","","An assay for Repaglinide in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Repaglinide'","","",""
"turbo:TURBO_3000421","Assay for nateglinide in urine specimen [mass per unit volume concentration]","","","An assay for nateglinide in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'nateglinide'","","",""
"turbo:TURBO_3000422","Assay for glimepiride in urine specimen [mass per unit volume concentration]","","","An assay for glimepiride in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'glimepiride'","","",""
"turbo:TURBO_3000423","Assay for adalimumab in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for adalimumab in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'adalimumab'","","",""
"turbo:TURBO_3000424","Assay for cannabinoid in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for cannabinoid in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'cannabinoid'","","",""
"turbo:TURBO_3000425","Assay for barbiturates in urine specimen [mass per unit volume concentration]","","","An assay for barbiturates in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'barbiturates'","","",""
"turbo:TURBO_3000426","Assay for benzodiazepine in urine specimen [mass per unit volume concentration]","","","An assay for benzodiazepine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'benzodiazepine'","","",""
"turbo:TURBO_3000427","Assay for phylloquinone in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for phylloquinone in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'phylloquinone'","","",""
