FK_LAB_RESULT_ITEM_ID,LAB_RESULT_ITEM_CODE,LAB_RESULT_ITEM_DESCRIPTION,LOINC,ordercount,loinc_uri
19379003,RISTOCETIN COFACTOR,RISTOCETIN COFACTOR,6014-5,6,http://purl.bioontology.org/ontology/LNC/6014-5
1410026,COW DANDER (E4) IGE,Q COW DANDER (E4) IGE,6091-3,6,http://purl.bioontology.org/ontology/LNC/6091-3
1413029,GOOSE FEATHERS (E70) IGE,Q GOOSE FEATHERS (E*,6129-1,6,http://purl.bioontology.org/ontology/LNC/6129-1
1411026,HORSE DANDER (E3) IGE,Q HORSE DANDER (E3)*,6143-2,6,http://purl.bioontology.org/ontology/LNC/6143-2
9299005,MRD,MRD,62367-8,6,http://purl.bioontology.org/ontology/LNC/62367-8
11843187,STRAWBERRY ALLERGEN,STRAWBERRY ALLERGEN (CCH),6257-0,6,http://purl.bioontology.org/ontology/LNC/6257-0
13531003,BACTERIA SPT CULT,BACTERIA SPT CULT,6460-0,6,http://purl.bioontology.org/ontology/LNC/6460-0
8841048,Q TAPENTADOL,Q TAPENTADOL,65807-0,6,http://purl.bioontology.org/ontology/LNC/65807-0
8816035,NORTAPENTADOL,Q NORTAPENTADOL,65808-8,6,http://purl.bioontology.org/ontology/LNC/65808-8
8736193,COXSACKIE A16 AB,Q COXSACKIE A16 AB,6688-6,6,http://purl.bioontology.org/ontology/LNC/6688-6
4859612,IgG YJCK,IgG Yel Jacket Venom,6740-5,6,http://purl.bioontology.org/ontology/LNC/6740-5
4860004,17 Keto Time,17-Ketosteroids Time,6766-0,6,http://purl.bioontology.org/ontology/LNC/6766-0
11843059,ANA TITER (FLUID),ANA TITER (FLUID) (CCH),68376-3,6,http://purl.bioontology.org/ontology/LNC/68376-3
10880013,U2 SN (SMALL NUCLEAR) RNP AB,U2 SN (SMALL NUCLEAR) RNP AB,68549-5,6,http://purl.bioontology.org/ontology/LNC/68549-5
11842331,IGA1,IGA1 (CCH),6886-6,6,http://purl.bioontology.org/ontology/LNC/6886-6
5106030,FELBAMATE,C FELBAMATE,6899-9,6,http://purl.bioontology.org/ontology/LNC/6899-9
11841331,IGA2,IGA2 (CCH),6939-3,6,http://purl.bioontology.org/ontology/LNC/6939-3
10967026,EBV VCA IGM,EPSTEIN-BARR VCA IGM,7886-5,6,http://purl.bioontology.org/ontology/LNC/7886-5
1411012,"Q H. PYLORI IGG ANTIBODY, QUANTITATIVE","Q H. PYLORI IGG ANTIBODY, QUANTITATIVE",7902-0,6,http://purl.bioontology.org/ontology/LNC/7902-0
13311027,"11-NOR-9-CARBOXY-THC, S/P, QUANT","11-NOR-9-CARBOXY-THC, S/P, QUANT",8170-3,6,http://purl.bioontology.org/ontology/LNC/8170-3
17912003,COMMENT,COMMENT,8251-1,6,http://purl.bioontology.org/ontology/LNC/8251-1
11915644,INTERPRETIVE COMMENTS,INTERPRETIVE COMMENTS (Q),8251-1,6,http://purl.bioontology.org/ontology/LNC/8251-1
17002005,S PNEUMONIAE TYPE 17F,C S PNEUMONIAE TYPE 17F,86009-8,6,http://purl.bioontology.org/ontology/LNC/86009-8
17003004,S PNEUMONIAE TYPE 2,C S PNEUMONIAE TYPE 2,86039-5,6,http://purl.bioontology.org/ontology/LNC/86039-5
17003005,S PNEUMONIAE TYPE 20,C S PNEUMONIAE TYPE 20,86045-2,6,http://purl.bioontology.org/ontology/LNC/86045-2
17006005,S PNEUMONIAE TYPE 22F,C S PNEUMONIAE TYPE 22F,86052-8,6,http://purl.bioontology.org/ontology/LNC/86052-8
17006004,S PNEUMONIAE TYPE 10A,C S PNEUMONIAE TYPE 10A,86098-1,6,http://purl.bioontology.org/ontology/LNC/86098-1
17001004,S PNEUMONIAE TYPE 11A,C S PNEUMONIAE TYPE 11A,86122-9,6,http://purl.bioontology.org/ontology/LNC/86122-9
160527,RESP RATE (PROMPT),RESP RATE (PROMPT),9279-1,6,http://purl.bioontology.org/ontology/LNC/9279-1
4858765,Neopterin,Neopterin,9740-2,6,http://purl.bioontology.org/ontology/LNC/9740-2
8737192,COXSACKIE A10 AB,Q COXSACKIE A10 AB,9750-1,6,http://purl.bioontology.org/ontology/LNC/9750-1
8738192,COXSACKIE A2 AB,Q COXSACKIE A2 AB,9753-5,6,http://purl.bioontology.org/ontology/LNC/9753-5
8737193,COXSACKIE A4 AB,Q COXSACKIE A4 AB,9754-3,6,http://purl.bioontology.org/ontology/LNC/9754-3
8735194,COXSACKIE A7 AB,Q COXSACKIE A7 AB,9755-0,6,http://purl.bioontology.org/ontology/LNC/9755-0
8736194,COXSACKIE A9 AB,Q COXSACKIE A9 AB,9757-6,6,http://purl.bioontology.org/ontology/LNC/9757-6
5029024,Phenelzine,Phenelzine,9778-2,6,http://purl.bioontology.org/ontology/LNC/9778-2
8736080,ANTI COMPLEMENT,Q ANTI COMPLEMENT,1004-1,5,http://purl.bioontology.org/ontology/LNC/1004-1
8738080,ANTI-IGG,Q ANTI-IGG,1006-6,5,http://purl.bioontology.org/ontology/LNC/1006-6
12367036,TICK (AND OTHER$ ARTHROPODS) ID,TICK (AND OTHER$ARTHROPODS) ID (Q),10644-3,5,http://purl.bioontology.org/ontology/LNC/10644-3
4266024,HCV RNA QUALITATIVE PCR,C HCV RNA QUALITATIVE PCR,11259-9,5,http://purl.bioontology.org/ontology/LNC/11259-9
4861401,EER Chr. Interp,"EER Chromosome FISH, Interphase",11526-1,5,http://purl.bioontology.org/ontology/LNC/11526-1
4860402,EER Osmotic Frag,EER Osmotic Fragility,11526-1,5,http://purl.bioontology.org/ontology/LNC/11526-1
8482007,EER Circulating Tumor Cell Cnt,EER Circulating Tumor Cell Count,11526-1,5,http://purl.bioontology.org/ontology/LNC/11526-1
4860922,Prednisolone,Prednisolone,12727-4,5,http://purl.bioontology.org/ontology/LNC/12727-4
4855599,Hyaluronic Ac S,"Hyaluronic Acid, Serum",12736-5,5,http://purl.bioontology.org/ontology/LNC/12736-5
9143003,HEXOSAMINIDASE A,C HEXOSAMINIDASE A,12914-8,5,http://purl.bioontology.org/ontology/LNC/12914-8
10133010,C-Peptide 30 Min,C-Peptide 30 Min,13037-7,5,http://purl.bioontology.org/ontology/LNC/13037-7
4514017,"TRYPANOSOMA CRUZI AB, IGM","C TRYPANOSOMA CRUZI AB, IGM",13290-2,5,http://purl.bioontology.org/ontology/LNC/13290-2
4860443,Fcl Col Tme PAH,Fcl Col Tme PAH,13363-7,5,http://purl.bioontology.org/ontology/LNC/13363-7
11914149,CALCIUM/CREATININE RATIO,CALCIUM/CREATININE RATIO (Q),13717-4,5,http://purl.bioontology.org/ontology/LNC/13717-4
166902,THROMBIN-ANTITHROMBIN TAT,Q THROMBIN-ANTITHROMBIN *,14182-0,5,http://purl.bioontology.org/ontology/LNC/14182-0
11844317,HEPATITIS E IGG,HEPATITIS E IGG (CCH),14211-7,5,http://purl.bioontology.org/ontology/LNC/14211-7
11841255,"CARNITINE, ESTERIFIED","CARNITINE, ESTERIFIED (CCH)",14282-8,5,http://purl.bioontology.org/ontology/LNC/14282-8
11845255,"CARNITINE, FREE","CARNITINE, FREE (CCH)",14286-9,5,http://purl.bioontology.org/ontology/LNC/14286-9
11844255,"CARNITINE, TOTAL","CARNITINE, TOTAL (CCH)",14288-5,5,http://purl.bioontology.org/ontology/LNC/14288-5
11924718,ABO GROUP,ABO GROUPING (LC),14579-7,5,http://purl.bioontology.org/ontology/LNC/14579-7
9197010,PORPHYRINS TOTAL INTERPRETATION,C PORPHYRINS TOTAL INTERPRETATION,14883-3,5,http://purl.bioontology.org/ontology/LNC/14883-3
170844,OSMOLALITY FLUID,C FLUID OSMOLALITY,15200-9,5,http://purl.bioontology.org/ontology/LNC/15200-9
4855002,120 Busulfan,120 Busulfan,15363-5,5,http://purl.bioontology.org/ontology/LNC/15363-5
9792004,GLUCOSE,C GLUCOSE GESTATIONAL FASTING,1558-6,5,http://purl.bioontology.org/ontology/LNC/1558-6
1408027,Q CLASS,Q CLASS,15789-1,5,http://purl.bioontology.org/ontology/LNC/15789-1
1414027,Q CLASS,Q CLASS,15934-3,5,http://purl.bioontology.org/ontology/LNC/15934-3
8735173,CLASS,Q CLASS,16026-7,5,http://purl.bioontology.org/ontology/LNC/16026-7
7965004,FEC FAT 24HR,C FEC FAT 24HR,16142-2,5,http://purl.bioontology.org/ontology/LNC/16142-2
4859444,Fecl Qnt PAH,Fecl Qnt PAH,16142-2,5,http://purl.bioontology.org/ontology/LNC/16142-2
4863255,U Meperidine Cf,Urine Meperidine Confirmation,16207-3,5,http://purl.bioontology.org/ontology/LNC/16207-3
11842118,5'NUCLEOTIDASE,5'NUCLEOTIDASE (CCH),1690-7,5,http://purl.bioontology.org/ontology/LNC/1690-7
4859214,% CD11b,% CD11b,17110-8,5,http://purl.bioontology.org/ontology/LNC/17110-8
4863013,Rota Ag Stl,Rotavirus Antigen Stool,17547-1,5,http://purl.bioontology.org/ontology/LNC/17547-1
4856504,Gestational Age,Gestational Age (Exact),18185-9,5,http://purl.bioontology.org/ontology/LNC/18185-9
4860504,Gestation Age,"Gestation Age, FFN",18185-9,5,http://purl.bioontology.org/ontology/LNC/18185-9
8736156,CLARITHROMYCIN,Q CLARITHROMYCIN,189-1,5,http://purl.bioontology.org/ontology/LNC/189-1
13949004,Lamellar Body Counts,Lamellar Body Counts,19114-8,5,http://purl.bioontology.org/ontology/LNC/19114-8
11842115,BASE DEFICIT,BASE DEFICIT (CCH),1922-4,5,http://purl.bioontology.org/ontology/LNC/1922-4
4518016,TRICHINELLA ANTIBODY,C TRICHINELLA ANTIBODY,19253-4,5,http://purl.bioontology.org/ontology/LNC/19253-4
11845115,BASE EXCESS ARTERIAL,BASE EXCESS (CCH),1925-7,5,http://purl.bioontology.org/ontology/LNC/1925-7
11845122,PCO2 ARTERIAL,PCO2 (CCH),2019-8,5,http://purl.bioontology.org/ontology/LNC/2019-8
11844375,PROSTATIC ACID PHOSPHATASE,PROSTATIC ACID PHOSPHATASE (CCH),20420-6,5,http://purl.bioontology.org/ontology/LNC/20420-6
4861215,% CD15,% CD15,20590-6,5,http://purl.bioontology.org/ontology/LNC/20590-6
11841325,24HR URINE CREATININE,"CREATININE, URINE MG/DL (CCH)",20624-3,5,http://purl.bioontology.org/ontology/LNC/20624-3
11845377,"LEAD, URINE UG/L","LEAD, URINE UG/L (CCH)",20625-0,5,http://purl.bioontology.org/ontology/LNC/20625-0
11841240,"ARSENIC, URINE UG/L","ARSENIC, URINE UG/L (CCH)",21074-0,5,http://purl.bioontology.org/ontology/LNC/21074-0
11844321,"MERCURY, URINE UG/L","MERCURY, URINE UG/L (CCH)",21383-5,5,http://purl.bioontology.org/ontology/LNC/21383-5
8841058,Q TIAGABINE$(GABITRIL),Q TIAGABINE$(GABITRIL),21565-7,5,http://purl.bioontology.org/ontology/LNC/21565-7
166952,APOE CARDIAC,C APOE CARDIAC,21619-2,5,http://purl.bioontology.org/ontology/LNC/21619-2
11842325,"CREATIINE, URINE MG/DAY","CREATIINE, URINE MG/DAY (CCH)",2162-6,5,http://purl.bioontology.org/ontology/LNC/2162-6
4517004,CFTR SEQUENCING,C CFTR SEQUENCING,21654-9,5,http://purl.bioontology.org/ontology/LNC/21654-9
5110018,BETAGLOBIN INTERP,C BETAGLOBIN INTERP,21689-5,5,http://purl.bioontology.org/ontology/LNC/21689-5
10134006,"Glucose, 210 min","Glucose, 210 min",2345-7,5,http://purl.bioontology.org/ontology/LNC/2345-7
160369,GLUCOSE,ZZ GLUCOSE,2345-7,5,http://purl.bioontology.org/ontology/LNC/2345-7
12464011,HEXOSAMINIDASE A PERCENT,HEXOSAMINIDASE A PERCENT,23825-3,5,http://purl.bioontology.org/ontology/LNC/23825-3
8790037,IRON,Q IRON,2499-2,5,http://purl.bioontology.org/ontology/LNC/2499-2
167024,2-KETO-ISOCAPROIC AC,C 2-KETO-ISOCAPROIC AC,25084-5,5,http://purl.bioontology.org/ontology/LNC/25084-5
160588,2-KETO-ISOVALERIC AC,C 2-KETO-ISOVALERIC AC,25085-2,5,http://purl.bioontology.org/ontology/LNC/25085-2
171897,4-OH-PHENYLLACETIC A,C 4-OH-PHENYLLACETIC A,25088-6,5,http://purl.bioontology.org/ontology/LNC/25088-6
167028,4-OH-PHENYLLACTIC AC,C 4-OH-PHENYLLACTIC AC,25089-4,5,http://purl.bioontology.org/ontology/LNC/25089-4
160586,FUMARIC ACID,C FUMARIC ACID,25101-7,5,http://purl.bioontology.org/ontology/LNC/25101-7
171898,PYRUVIC ACID,C PYRUVIC ACID,25132-2,5,http://purl.bioontology.org/ontology/LNC/25132-2
160589,SEBACIC ACID,C SEBACIC ACID,25134-8,5,http://purl.bioontology.org/ontology/LNC/25134-8
167026,SUBERIC ACID,C SUBERIC ACID,25135-5,5,http://purl.bioontology.org/ontology/LNC/25135-5
167020,SUCCINIC ACID,C SUCCINIC ACID,25136-3,5,http://purl.bioontology.org/ontology/LNC/25136-3
167030,SUCCINYLACETONE,SUCCINYLACETONE,25137-1,5,http://purl.bioontology.org/ontology/LNC/25137-1
11841321,"MERCURY, URINE UG/GCRT","MERCURY, URINE UG/GCRT (CCH)",26688-2,5,http://purl.bioontology.org/ontology/LNC/26688-2
4869038,Sialic Acid,Sialic Acid,26845-8,5,http://purl.bioontology.org/ontology/LNC/26845-8
11842123,PO2 ARTERIAL,PO2 (CCH),2703-7,5,http://purl.bioontology.org/ontology/LNC/2703-7
5411003,INS90,C INS90,27330-0,5,http://purl.bioontology.org/ontology/LNC/27330-0
9057011,Airway Pepsin,Airway Pepsin,2736-7,5,http://purl.bioontology.org/ontology/LNC/2736-7
11844122,PH ARTERIAL,PH (CCH),2744-1,5,http://purl.bioontology.org/ontology/LNC/2744-1
5107015,"PH, FECAL","C PH, FECAL",2755-7,5,http://purl.bioontology.org/ontology/LNC/2755-7
16106003,FXIII ARUP,FXIII ARUP,27815-0,5,http://purl.bioontology.org/ontology/LNC/27815-0
10133006,INS 150,INS 150,27827-5,5,http://purl.bioontology.org/ontology/LNC/27827-5
4870259,U Porpho Quant,Urine Porphobilinogen Quantitative,2811-8,5,http://purl.bioontology.org/ontology/LNC/2811-8
8816095,PYRUVIC ACID (PYRUVATE),Q PYRUVIC ACID (PYRUVATE),2905-8,5,http://purl.bioontology.org/ontology/LNC/2905-8
8790062,LINEZOLID,Q LINEZOLID,29254-0,5,http://purl.bioontology.org/ontology/LNC/29254-0
160590,4-OH-PHENYLPYRUVIC A,C 4-OH-PHENYLPYRUVIC A,29519-6,5,http://purl.bioontology.org/ontology/LNC/29519-6
160587,ACETOACETIC ACID,C ACETOACETIC ACID,29524-6,5,http://purl.bioontology.org/ontology/LNC/29524-6
10283007,"SOMATOSTATIN QUANT, PLASMA","SOMATOSTATIN QUANT, PLASMA",2961-1,5,http://purl.bioontology.org/ontology/LNC/2961-1
171896,ADIPIC ACID,C ADIPIC ACID,29859-6,5,http://purl.bioontology.org/ontology/LNC/29859-6
11842377,"LEAD, URINE UG/GCRT","LEAD, URINE UG/GCRT (CCH)",29943-8,5,http://purl.bioontology.org/ontology/LNC/29943-8
7964004,FEC FAT 72HR,C FEC FAT 72HR,30078-0,5,http://purl.bioontology.org/ontology/LNC/30078-0
4862444,Fecl Qnt Wt PAH,Fecl Qnt Wt PAH,30078-0,5,http://purl.bioontology.org/ontology/LNC/30078-0
9036096,THYROGLOBULIN (Q),"Q THYROGLOBULIN, UNTREATED",3013-0,5,http://purl.bioontology.org/ontology/LNC/3013-0
9038096,THYROGLOBULIN - HAMA TREATED (Q),"Q THYROGLOBULIN, HAMA TREATED",3013-0,5,http://purl.bioontology.org/ontology/LNC/3013-0
160512,"Q HIV-2 AB, EIA","Q HIV-2 AB, EIA",30361-0,5,http://purl.bioontology.org/ontology/LNC/30361-0
885005,# MYELOCYTES,# MYELOCYTES,30446-9,5,http://purl.bioontology.org/ontology/LNC/30446-9
8815014,MOXIFLOXACIN,Q MOXIFLOXACIN,31037-5,5,http://purl.bioontology.org/ontology/LNC/31037-5
4512002,CFTR SPECIMEN,C CFTR SPECIMEN,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
5025014,PDGFR Exon12 MA,"PDGFR, Exon 12 Mutation Analysis",31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
4512017,WHIPPLEI SOURCE,C WHIPPLEI SOURCE,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
6110008,MEM2 SEQ SPECIMEN,C MEM2 SEQ SPECIMEN,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
12971004,TPMT SPECIMEN,TPMT SPECIMEN,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
15760005,FMF FGS Specimen,FMF FGS Specimen,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
5109018,HB SCE SPECIMEN,C HB SCE SPECIMEN,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
5109011,PDGFR EXON 12 MA,C PDGFR EXON 12 MA,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
9887004,HHV-8 QUAL SOURCE,HHV-8 QUAL SOURCE,31208-2,5,http://purl.bioontology.org/ontology/LNC/31208-2
11841032,HEMATOCRIT,BLOOD GAS HEMATOCRIT (CCH),32354-3,5,http://purl.bioontology.org/ontology/LNC/32354-3
16486003,Euglobulin Clot Lysis Time,Euglobulin Clot Lysis Time,3244-1,5,http://purl.bioontology.org/ontology/LNC/3244-1
11844203,HEMOGLOBIN C,HEMOGLOBIN C (CCH),32682-7,5,http://purl.bioontology.org/ontology/LNC/32682-7
8818102,RESULT/COMMENT,Q RESULT/COMMENT:,32765-0,5,http://purl.bioontology.org/ontology/LNC/32765-0
11844425,VASCULAR ENDOTHELIAL G FACTOR,VASCULAR ENDOTHELIAL G FACTOR (CCH),34694-0,5,http://purl.bioontology.org/ontology/LNC/34694-0
8735148,CHLORPROPAMIDE,Q CHLORPROPAMIDE,3474-4,5,http://purl.bioontology.org/ontology/LNC/3474-4
8735180,CLOBAZAM$(URBANYL),Q CLOBAZAM$(URBANYL),3487-6,5,http://purl.bioontology.org/ontology/LNC/3487-6
12632003,"Myocardial Antibody, IgG Screen","Myocardial Antibody, IgG Screen",35277-3,5,http://purl.bioontology.org/ontology/LNC/35277-3
4859777,Nordiazepam Lvl,Nordiazepam Level,3537-8,5,http://purl.bioontology.org/ontology/LNC/3537-8
8662006,Y CHROMO RESULT,C Y CHROMO RESULT,35456-3,5,http://purl.bioontology.org/ontology/LNC/35456-3
16256003,"AMIKACIN, RANDOM","AMIKACIN, RANDOM",35669-1,5,http://purl.bioontology.org/ontology/LNC/35669-1
11844179,"TOBRAMYCIN, PEAK","TOBRAMYCIN, PEAK (CCH)",35670-9,5,http://purl.bioontology.org/ontology/LNC/35670-9
4860463,Flurazepam Lvl,Flurazepam Level,3653-3,5,http://purl.bioontology.org/ontology/LNC/3653-3
12975004,TPMT PHENOTYPE,TPMT PHENOTYPE,36922-3,5,http://purl.bioontology.org/ontology/LNC/36922-3
15759003,MEFV Int,MEFV Int,36925-6,5,http://purl.bioontology.org/ontology/LNC/36925-6
4857720,Mephenytoin,Mephenytoin,3749-9,5,http://purl.bioontology.org/ontology/LNC/3749-9
4857215,% CD18,% CD18,38170-7,5,http://purl.bioontology.org/ontology/LNC/38170-7
10284014,"PH, URINE","PH, URINE",38251-5,5,http://purl.bioontology.org/ontology/LNC/38251-5
163710,PENTOBARBITAL,C PENTOBARBITAL,3924-8,5,http://purl.bioontology.org/ontology/LNC/3924-8
170695,TRICYCLIC SCREEN,C TRICYCLIC SCREEN,4073-3,5,http://purl.bioontology.org/ontology/LNC/4073-3
11845253,CARN ESTER/FREE (RATIO),CARN ESTER/FREE (RATIO) (CCH),40869-0,5,http://purl.bioontology.org/ontology/LNC/40869-0
8815104,"RHINOVIRUS RNA, $ REAL TIME PCR","Q RHINOVIRUS RNA,$REAL TIME PCR",40990-4,5,http://purl.bioontology.org/ontology/LNC/40990-4
4855187,Budesonide,Budesonide,41747-7,5,http://purl.bioontology.org/ontology/LNC/41747-7
4859460,Fludrocortisone,Fludrocortisone,41754-3,5,http://purl.bioontology.org/ontology/LNC/41754-3
4861462,Flunisolide,Flunisolide,41755-0,5,http://purl.bioontology.org/ontology/LNC/41755-0
4862462,Fluorometholone,Fluorometholone,41756-8,5,http://purl.bioontology.org/ontology/LNC/41756-8
4855463,Flut. Propionate,Flut. Propionate,41757-6,5,http://purl.bioontology.org/ontology/LNC/41757-6
4857716,Megest Acetate,Megest Acetate,41762-6,5,http://purl.bioontology.org/ontology/LNC/41762-6
4863216,Triamcinolone,Triamcinolone,41766-7,5,http://purl.bioontology.org/ontology/LNC/41766-7
4870215,Triam Acetonide,Triamcinolone Acetonide,41767-5,5,http://purl.bioontology.org/ontology/LNC/41767-5
15275003,NON-SWITCHED MEM %CD19+/CD27+/IGD+/IGM+,NON-SWITCHED MEM %CD19+/CD27+/IGD+/IGM+,43273-2,5,http://purl.bioontology.org/ontology/LNC/43273-2
17563003,QUANITFERON TB QUALITATIVE,QUANTIFERON TB,45323-3,5,http://purl.bioontology.org/ontology/LNC/45323-3
6108007,"SURESWAB, BACTERIAL VAGINOSIS","C SURESWAB, BACTERIAL VAGINOSIS",46154-1,5,http://purl.bioontology.org/ontology/LNC/46154-1
4517021,WHIPPLEI DNA,C WHIPPLEI DNA,46725-8,5,http://purl.bioontology.org/ontology/LNC/46725-8
16025003,"NeurSp Enol, CSF","NeurSp Enol, CSF",47053-4,5,http://purl.bioontology.org/ontology/LNC/47053-4
9628005,PROCOLLAGEN I INTACT N-TP,PROCOLLAGEN I INTACT N-TP,47255-5,5,http://purl.bioontology.org/ontology/LNC/47255-5
4855449,FFN interp,Fetal Fibronectin Interpretation,48039-2,5,http://purl.bioontology.org/ontology/LNC/48039-2
4856686,Leuko Lysos Enz,Leukocyte Lysosomal Enzyme Screen,48311-5,5,http://purl.bioontology.org/ontology/LNC/48311-5
15788003,QFEVER IGG PHASE II SCREEN,QFEVER IGG PHASE II SCREEN,48719-9,5,http://purl.bioontology.org/ontology/LNC/48719-9
15790003,Q FEVER IGG IASE I SCREEN,QFEVER IGG PHASE I SCREEN,48720-7,5,http://purl.bioontology.org/ontology/LNC/48720-7
9300007,"HPV, High Risk by TMA","HPV, High Risk by TMA",49896-4,5,http://purl.bioontology.org/ontology/LNC/49896-4
9630006,"HPV, HIGH RISK BY TMA","HPV, HIGH RISK BY TMA",49896-4,5,http://purl.bioontology.org/ontology/LNC/49896-4
703004,SP. SOURCE,C SP. SOURCE,4991-6,5,http://purl.bioontology.org/ontology/LNC/4991-6
11919050,ADAMTS13ANTIBODY,ADAMTS13 ANTIBODY,53622-7,5,http://purl.bioontology.org/ontology/LNC/53622-7
8816081,"POSACONAZOLE, HPLC","Q POSACONAZOLE, HPLC",53731-6,5,http://purl.bioontology.org/ontology/LNC/53731-6
6318003,NOROVIRUS 1,C NOROVIRUS 1,54905-5,5,http://purl.bioontology.org/ontology/LNC/54905-5
6321003,NOROVIRUS 2,C NOROVIRUS 2,54906-3,5,http://purl.bioontology.org/ontology/LNC/54906-3
5105017,BETAGLOBIN A1,C BETAGLOBIN A1,55241-4,5,http://purl.bioontology.org/ontology/LNC/55241-4
5106018,BETAGLOBIN A2,C BETAGLOBIN A2,55242-2,5,http://purl.bioontology.org/ontology/LNC/55242-2
11845032,BLOOD GAS HEMOGLOBIN,BLOOD GAS HEMOGLOBIN (CCH),55782-7,5,http://purl.bioontology.org/ontology/LNC/55782-7
11842240,"ARSENIC, URINE UG/DAY","ARSENIC, URINE UG/DAY (CCH)",5587-1,5,http://purl.bioontology.org/ontology/LNC/5587-1
11841239,"ARSENIC, URINE UG/GCRT","ARSENIC, URINE UG/GCRT (CCH)",5587-1,5,http://purl.bioontology.org/ontology/LNC/5587-1
8735144,CHIKUNGUNYA IGG SCREEN,Q CHIKUNGUNYA IGG SCREEN,56129-0,5,http://purl.bioontology.org/ontology/LNC/56129-0
8736143,CHIKUNGUNYA IGM SCREEN,Q CHIKUNGUNYA IGM SCREEN,56131-6,5,http://purl.bioontology.org/ontology/LNC/56131-6
12633003,"Myocardial Antibody, IgG Titer","Myocardial Antibody, IgG Titer",56633-1,5,http://purl.bioontology.org/ontology/LNC/56633-1
11841376,"LEAD, URINE UG/DAY","LEAD, URINE UG/DAY (CCH)",5677-0,5,http://purl.bioontology.org/ontology/LNC/5677-0
4856449,FFN Labor Sym,FFN Labor Symptoms,57069-7,5,http://purl.bioontology.org/ontology/LNC/57069-7
11845110,UA PH,PH (CCH),5803-2,5,http://purl.bioontology.org/ontology/LNC/5803-2
11843124,NUCLEATED RBC PERCENT,NRBC (CCH),58413-6,5,http://purl.bioontology.org/ontology/LNC/58413-6
1412026,PIGEON DROPPINGS (E7) IGE,Q PIGEON DROPPINGS *,6217-4,5,http://purl.bioontology.org/ontology/LNC/6217-4
8480006,History-Metastatic CancerType,Patient History - Metastatic Cancer Type,63929-4,5,http://purl.bioontology.org/ontology/LNC/63929-4
13643023,MOLECULAR GROUP A STREP THROAT,MOLECULAR GROUP A STREP THROAT,6556-5,5,http://purl.bioontology.org/ontology/LNC/6556-5
18928003,"CULTURE, VIRAL, BODY FLUIDS,TISSUES","CULTURE, VIRAL, BODY FLUIDS,TISSUES",6584-7,5,http://purl.bioontology.org/ontology/LNC/6584-7
11845321,"MERCURY, URINE UG/DAY","MERCURY, URINE UG/DAY (CCH)",6693-6,5,http://purl.bioontology.org/ontology/LNC/6693-6
171526,ALK PHOS,ZZ ALKALINE PHOSPHATASE,6768-6,5,http://purl.bioontology.org/ontology/LNC/6768-6
4863241,U Aluminum,Urine Aluminum Level,6929-4,5,http://purl.bioontology.org/ontology/LNC/6929-4
11843098,HEINZ BODIES,HEINZ BODIES (CCH),716-1,5,http://purl.bioontology.org/ontology/LNC/716-1
16123005,METHOD AND LIMITATION,METHOD AND LIMITATION,77202-0,5,http://purl.bioontology.org/ontology/LNC/77202-0
167044,"ADENOSINE DEAMINASE,","C ADENOSINE DEAMINASE,",9404-5,5,http://purl.bioontology.org/ontology/LNC/9404-5
4857051,Acyclovir Lvl,Acyclovir Level,9416-9,5,http://purl.bioontology.org/ontology/LNC/9416-9
1410027,Q HOUSE DUST (GREER) (H1) IGE,Q HOUSE DUST (GREER) (H1) IGE,9828-5,5,http://purl.bioontology.org/ontology/LNC/9828-5
8736003,HYDROMORPHONE,Q HYDROMORPHONE,9834-3,5,http://purl.bioontology.org/ontology/LNC/9834-3
8735186,COLOR,Q COLOR,10335-8,4,http://purl.bioontology.org/ontology/LNC/10335-8
13311028,"TEMAZEPAM, S/P, QUANT","TEMAZEPAM, S/P, QUANT",10343-2,4,http://purl.bioontology.org/ontology/LNC/10343-2
8766078,GLIPIZIDE,Q GLIPIZIDE,10539-5,4,http://purl.bioontology.org/ontology/LNC/10539-5
8764083,GLYBURIDE,Q GLYBURIDE,10540-3,4,http://purl.bioontology.org/ontology/LNC/10540-3
10715003,CONCENTRATE RESULT,CONCENTRATE RESULT,10701-1,4,http://purl.bioontology.org/ontology/LNC/10701-1
