"PK_LAB_RESULT_ITEM_ID","LAB_RESULT_ITEM_CODE","LAB_RESULT_ITEM_DESCRIPTION","LOINC","LAB_RESULT_COUNT","obo","loinc.obo"
11922238,"DIHYDROTESTOSTERONE, LC/MS/MS","DIHYDROTESTOSTERONE, LC/MS/MS (Q)",NA,2,NA,NA
11922348,"SPECIMEN INTEGRITY COMPROMISED","SPECIMEN INTEGRITY COMPROMISED (Q)",NA,415,NA,NA
11922478,"TAY SACHS DNA","TAY SACHS DNA (Q)",NA,2,NA,NA
11922607,"VITAMIN D, 25-OH, D2","VITAMIN D,25-OH, D2 (Q)",NA,3,NA,NA
11922678,"AMYLASE","AMYLASE, SERUM (LC)",NA,1999,NA,NA
11922684,"HIV 1/O/2 ABS, QUAL","HIV 1/O/2 ABS, QUAL (LC)","48345-3",6184,NA,NA
11922689,"ALDOLASE","ALDOLASE (LC)",NA,1431,NA,NA
11922729,"MUCIN CLOT, SYNOVIAL FL","MUCIN CLOT,SYNOVIAL FL (LC)",NA,14,NA,NA
11922730,"RESULT","RESULT (LC)",NA,1463,NA,NA
11922738,"LEAD (BLOOD)","LEAD, BLOOD (LC)",NA,152,NA,NA
11922741,"PHENOBARBITAL","PHENOBARBITAL, SERUM (LC)",NA,52,NA,NA
11922756,"ANTI-DIURETIC HORMON","ADH (LC)",NA,17,NA,NA
11922780,"ANTI-HISTONE ABS","ANTI-HISTONE ABS (LC)",NA,93,NA,NA
11922827,"INTESTINAL FRAC.","INTESTINAL FRAC.: (LC)",NA,486,NA,NA
11922847,"COLLECTED ON","COLLECTED ON (LC)",NA,18,NA,NA
11922861,"IMI","IMIPRAMINE, SERUM (LC)",NA,8,NA,NA
11922862,"TOTAL (AMI+ NOR)","TOTAL (AMI+NOR) (LC)",NA,11,NA,NA
11922866,"DOXEPIN","DOXEPIN, SERUM (LC)",NA,5,NA,NA
11922879,"AFP MOM","AFP MOM (LC)",NA,6095,NA,NA
11922926,"CELLS KARYOTYPED","CELLS KARYOTYPED (LC)",NA,31,NA,NA
11922941,"C5 ISOVALERYL","C5 (LC)",NA,7,NA,NA
11922958,"FREE PHENYTOIN","PHENYTOIN, FREE, SERUM (LC)","3969-3",55,"CHEBI:8107","CHEBI:8107"
11922973,"METHADONE SCREEN, URINE","METHADONE SCREEN, URINE (LC)",NA,378,NA,NA
11922993,"CRYOFIBRINOGEN, QUALITATIVE","CRYOFIBRINOGEN, QUALITATIVE (LC)",NA,38,NA,NA
11922999,"RESULT 1","RESULT 1 (LC)",NA,32,NA,NA
11923018,"FACTOR XII ASSAY","FACTOR XII ACTIVITY (LC)",NA,27,NA,NA
11923019,"UREAPLASMA UREALYTICUM","UREAPLASMA UREALYTICUM (LC)",NA,16,NA,NA
11923020,"FLUID AMYLASE","AMYLASE, BODY FLUID (LC)",NA,3,NA,NA
11923022,"VARICELLA-ZOSTR","VARICELLA ZOSTER IGG (LC)",NA,10332,NA,NA
11923049,"PTT LA SCREEN","PTT-LA INCUB MIX (LC)",NA,14,NA,NA
11923054,"COMMENT","COMMENT (LC)",NA,4,NA,NA
11923055,"DRVVT","DRVVT (LC)",NA,1011,NA,NA
11923056,"ADAMTS13 ACTIVITY","ADAMTS13 ACTIVITY (LC)",NA,7,NA,NA
11923067,"MAGNESIUM AMMON PHOS","MAGNESIUM AMMON PHOS (LC)",NA,3,NA,NA
11923072,"PENTACARB(5-CP), 24HR","PENTACARB(5-CP),24HR (LC)",NA,16,NA,NA
11923075,"KAPPA/LAMBDA RATIO, U","KAPPA/LAMBDA RATIO,U (LC)",NA,16,NA,NA
11923080,"HEMOGLOBIN C","HGB C (LC)",NA,4733,NA,NA
11923091,"PANCREATIC ELASTASE, FECAL","PANCREATIC ELASTASE, FECAL (LC)",NA,31,NA,NA
11923123,"B/A1 RATIO","APOLIPO. B/A-1 RATIO (LC)",NA,419,NA,NA
11923150,"TROPONIN T","TROPONIN T (LC)",NA,508,NA,NA
11923196,"ANTI-JO-1","ANTI-JO-1 (LC)",NA,1560,NA,NA
11923198,"LYME DISEASE AB, QUANT, IGM","LYME DISEASE AB, QUANT, IGM (LC)",NA,902,NA,NA
11923213,"IGG P66 AB.","IGG P66 AB. (LC)",NA,4283,NA,NA
11923214,"IGG P18 AB.","IGG P18 AB. (LC)",NA,4283,NA,NA
11923215,"LYME IGM WB INTERP.","LYME IGM WB INTERP. (LC)",NA,4280,NA,NA
11923225,"HSV 1 AND 2 ANTIBODIES, IGM (CCH)","HSV, IGM I/II COMBINATION (LC)","41399-7",354,NA,NA
11923226,"HSV 1 IGG, TYPE SPEC","HSV 1 IGG, TYPE SPEC (LC)",NA,1418,NA,NA
11923258,"MYCOPLASMA GENITALIUM NAA","MYCOPLASMA GENITALIUM NAA (LC)",NA,136,NA,NA
11923263,"E COLI SHIGA TOXIN EIA","E COLI SHIGA TOXIN EIA (LC)",NA,2446,NA,NA
11923276,"QFT TB AG MINUS NIL VALUE","QFT TB AG MINUS NIL VALUE (LC)",NA,3212,NA,NA
11923287,"VIRAL CULTURE, RAPID, VARICELLA","VIRAL CULTURE, RAPID,VARICELLA (LC)",NA,6,NA,NA
11923289,"C. TRACH SUREPTH","CHLAMYDIA, NUC. ACID AMP (LC)",NA,4875,NA,NA
11923383,"MICROSCOPIC EXAMINATION","MICROSCOPIC EXAMINATION (LC)",NA,14498,NA,NA
11923425,"ESTROGEN RECEPTOR IHC","ESTROGEN RECEPTOR IHC (LC)",NA,6,NA,NA
11923446,"CFTR SEQUENCING","CF, SCREEN (LC)",NA,199,NA,NA
11923482,"FLOW INTERPRETATION","FLOW INTERPRETATION (LC)",NA,98,NA,NA
11923483,"CELLULARITY ASSESSMENT","CELLULARITY ASSESSMENT (LC)",NA,4,NA,NA
11923484,"PHENOTYPE CHART","PHENOTYPE CHART (LC)",NA,97,NA,NA
11923492,"DIHYDROTESTOSTERONE","DIHYDROTESTOSTERONE (LC)",NA,16,NA,NA
11923496,"THROMBIN TIME","THROMBIN TIME (LC)",NA,126,NA,NA
11923499,"PERCENT MACROPROLACTIN","PERCENT MACROPROLACTIN (LC)",NA,69,NA,NA
11923515,"CARDIOLIPIN IGA","ANTICARDIOLIPIN AB, IGA (LC)",NA,5,NA,NA
11923517,"ANTI GAD 65 ANTIBODIES","ANTI GAD 65 ANTIBODIES (LC)",NA,14,NA,NA
11923559,"INSULIN FREE","FREE INSULIN (LC)",NA,9,NA,NA
11923573,"VIABILITY","VIABILITY: (LC)",NA,38,NA,NA
11923574,"MONOCYTES","MONOCYTES: (LC)",NA,44,NA,NA
11923586,"RET INTERPRETATION","RET INTERPRETATION (LC)",NA,10,NA,NA
11923597,"6-TGN","6-TGN (LC)",NA,145,NA,NA
11923599,"ANTI-ADALIMUMAB ANTIBODY","ANTI-ADALIMUMAB ANTIBODY (LC)",NA,347,NA,NA
11923618,"ARRAY TYPE","ARRAY TYPE (LC)",NA,16,NA,NA
11923620,"CELLS KARYOTYPED","CELLS KARYOTYPED (LC)",NA,2,NA,NA
11923622,"BKU INT","INTERPRETATION (LC)",NA,12,NA,NA
11923644,"TAY-SACHS, DNA","TAY-SACHS, DNA (LC)",NA,18,NA,NA
11923652,"CELLS KARYOTYPED","CELLS KARYOTYPED (LC)",NA,314,NA,NA
11923653,"CELLS COUNTED","CELLS COUNTED (LC)",NA,8,NA,NA
11923710,"Y CHROMO RESULT","INFERTILITY-MALE, Y CHROM ANAL (LC)",NA,109,NA,NA
11923722,"FIBROSIS STAGE","FIBROSIS STAGE (LC)",NA,422,NA,NA
11923727,"HEIGHT","HEIGHT: (LC)",NA,5,NA,NA
11923732,"HIV-1 RNA BY PCR","HIV-1 RNA BY PCR (LC)",NA,3301,NA,NA
11923745,"MATERNAL WT","WEIGHT (LC)",NA,4478,NA,NA
11923752,"HCV GENOTYPE","HCV GENOTYPE (LC)",NA,148,NA,NA
11923766,"HIV GENOSURE PRIME(R)","HIV GENOSURE PRIME(R) (LC)",NA,79,NA,NA
11923784,"G008-IGE BLUEGRASS, KENTUCKY","G008-IGE BLUEGRASS, KENTUCKY (LC)",NA,50,NA,NA
11923802,"LATEX ALLERGEN, IGE","K082-IGE LATEX (LC)",NA,28,NA,NA
11923816,"F182-IGE LIMA BEAN","F182-IGE LIMA BEAN (LC)",NA,9,NA,NA
11923821,"F235-IGE LENTIL","F235-IGE LENTIL (LC)",NA,8,NA,NA
11923832,"G009-IGE RED TOP, BENTGRASS","G009-IGE RED TOP, BENTGRASS (LC)",NA,2,NA,NA
11923848,"F422-IGE ARA H 1","F422-IGE ARA H 1 (LC)",NA,5,NA,NA
11923849,"F333-IGE LINSEED","F333-IGE LINSEED (LC)",NA,4,NA,NA
11923855,"SALICYLATE","SALICYLATES (LC)",NA,12,NA,NA
11923865,"C CITRULLINE, URINE","CITRULLINE (LC)",NA,4,NA,NA
11923867,"C ISOLEUCINE, URINE","ISOLEUCINE (LC)",NA,4,NA,NA
11923868,"C PHENYLALANINE, URINE","PHENYLALANINE (LC)",NA,4,NA,NA
11923882,"AMPHETAMINE SCREEN, URINE","AMPHETAMINE SCREEN, URINE (LC)",NA,198,NA,NA
11923884,"OXYCODONE/OXYMORPHONE, URINE","OXYCODONE/OXYMORPHONE, URINE (LC)",NA,200,NA,NA
11923920,"CREATININE URINE","CREATININE(CRT),U (LC)",NA,115,NA,NA
11923922,"PLEASE NOTE","PLEASE NOTE: (LC)",NA,410,NA,NA
11923931,"PROPOXYPHENE SCREEN, URINE","PROPOXYPHENE SCREEN, URINE (LC)",NA,684,NA,NA
11923933,"OXYCODONE/OXYMORPHONE, URINE","OXYCODONE/OXYMORPHONE, URINE (LC)",NA,136,NA,NA
11923947,"HYDROMORPHONE","HYDROMORPHONE (LC)",NA,8,NA,NA
11923961,"MEPERIDINE SCREEN, URINE","MEPERIDINE SCREEN, URINE (LC)",NA,6,NA,NA
11843288,"DOCOSENOIC ACID C221","DOCOSENOIC ACID, C22:1 (CCH)","35160-1",9,NA,NA
11843300,"FACTOR XI ACTIVITY","FACTOR XI ACTIVITY (CCH)","3226-8",17,NA,NA
11843303,"FECAL NEUTRAL FAT","FECAL NEUTRAL FAT (CCH)","12598-9",541,NA,NA
11843304,"FOLATE RBC","FOLATE, RBC (CCH)","2283-0",111,NA,NA
11843341,"LACTIC ACID (URINE)","LACTIC ACID (URINE) (CCH)","25112-4",16,"CHEBI:28358","CHEBI:28358"
11843349,"MEASLES (RUBEOLA) AB, IGM","MEASLES (RUBEOLA) AB, IGM (CCH)","25421-9",19,NA,NA
11843378,"PHOSPHATIDYLSERINE AB, IGA","PHOSPHATIDYLSERINE AB, IGA (CCH)","32031-7",39,NA,NA
11843384,"COLLECTION LENGTH (HOURS)","COLLECT LENGTH PORPHOBILOGEN URINE (CCH)","30211-7",31,NA,NA
11843386,"PROSTATE SPECIFIC ANTIGEN","PROSTATE SPECIFIC ANTIGEN (CCH)","2857-1",424,NA,NA
11843420,"TWINS","TWINS (CCH)","49586-1",167,NA,NA
11844008,"UNIT DIVISION","UNIT DIVISION (CCH)",NA,67014,NA,NA
11844014,"BLOOD BANK ANTIBODY INFORMATION","BLOOD BANK ANTIBODY INFORMATION (CCH)",NA,6,NA,NA
11844015,"ACETAMINOPHEN LEVEL","ACETAMINOPHEN LEVEL (CCH)","3298-7",8270,NA,NA
11844071,"1 HOUR GLUCOSE TOLERANCE","1 HOUR GLUCOSE TOLERANCE (CCH)","20438-8",672,"CHEBI:17234","CHEBI:17234"
11844073,"HEMOGLOBIN A1C","HGB A1C (GLYCO-HGB) (CCH)","17856-6",47523,NA,NA
11844074,"HEMATOCRIT","HCT (CCH)","4544-3",490261,NA,NA
11844079,"INR ANTICOAGULANT THERAPY COMMENT","INR ANTICOAGULANT THERAPY COMMENT (CCH)",NA,101697,NA,NA
11844083,"ISTAT OXYGEN SATURATION","ISTAT OXYGEN SATURATION (CCH)","2713-6",19996,"CHEBI:15379","CHEBI:15379"
11844083,"ISTAT OXYGEN SATURATION","ISTAT OXYGEN SATURATION (CCH)","2713-6",19996,"CHEBI:15379","CHEBI:15379"
11844089,"LIPASE","LIPASE (CCH)","3040-3",31339,NA,NA
11844100,"% MONOCYTES","MONOCYTES (CCH)","5905-5",15,NA,NA
11844106,"SQUAMOUS EPITHELIAL","SQUAMOUS EPI CELLS (CCH)","45390-2",6,NA,NA
11844193,"ALANINE, URINE","ALANINE,URINE (CCH)","30068-1",8,NA,NA
11844196,"BENZODIAZEPINES URINE","BENZODIAZEPINES (CCH)","14316-4",11052,NA,NA
11844202,"HEPATITIS A VIRUS AB, IGM","HEPATITIS A VIRUS AB, IGM (CCH)","22314-9",3706,NA,NA
11844220,"VALPROIC ACID","VALPROIC ACID (CCH)","4086-5",728,"CHEBI:39867","CHEBI:39867"
11844226,"2-KETOGLUTARIC ACID (URINE)","2-KETOGLUTARIC ACID (URINE) (CCH)","29507-1",16,NA,NA
11844243,"ALBUMIN URINE","ALBUMIN, URINE (BENCE JONES) (CCH)","29946-1",473,"PR:000003918","PR:000003918"
11844251,"C28Y HEMOCHROMATOSIS MUTATION","C28Y HEMOCHROMATOSIS MUTATION (CCH)","21695-2",146,NA,NA
11844258,"ABSOLUTE CD4","ABSOLUTE CD4 (CCH)","24467-3",148,NA,NA
11844266,"COLLECTION LENGTH (HOURS)","COLLECTION LENGTH 5HIAA (CCH)","30211-7",160,NA,NA
11844274,"COXSACKIE B VIRUS, TYPE 5","COXSACKIE B VIRUS, TYPE 5 (CCH)","5111-0",35,NA,NA
11844286,"DIABETIC","DIABETIC (CCH)","44877-9",167,NA,NA
11844315,"BETA-HCG TUMOR MARKER","BETA-HCG TUMOR MARKER (CCH)","21198-7",173,NA,NA
11844325,"HEMOCHROMATOSIS SPECIMEN TYPE","HEMOCHROMATOSIS SPECIMEN TYPE (CCH)","14869-2",146,NA,NA
11844330,"IMMUNOFIXATION ELECTROPHORESIS GEL","IMMUNOFIXATION ELECTROPHORESIS GEL (CCH)","25700-6",2484,NA,NA
11844362,"MATERNAL WEIGHT","MATERNAL WEIGHT (CCH)","29463-7",167,NA,NA
11844369,"NORMETANEPHRINE, URINE - PER VOLUME","NORMETANEPHRINE,URINE - PER VOLUME (CCH)","21422-1",71,NA,NA
11844376,"LEAD, WHOLE BLOOD VENOUS","LEAD, WHOLE BLOOD VENOUS (CCH)","5671-3",193,NA,NA
11844383,"ERYTHROPOIET LVL","ERYTHROPOIETIN (CCH)","15061-5",197,NA,NA
11844388,"PATIENT'S AFP","PATIENT'S AFP (CCH)","1834-1",281,NA,NA
11844405,"STEARIC ACID C180","STEARIC ACID, C18:0 (CCH)","35149-4",10,NA,NA
11845005,"DAT, ANTI-IGG COOMBS SERUM","DAT, ANTI-IGG COOMBS SERUM (CCH)","55776-9",4217,NA,NA
11845011,"24HR URINE CREATININE","24HR CREATININE (CCH)","2162-6",522,NA,NA
11845044,"CARBOXYHEMOGLOBIN","CARBOXY HBG (CCH)","20563-3",248,NA,NA
11845078,"HIGH SENSITIVITY CRP","HIGH SENSITIVITY CRP (CCH)","30522-7",2109,NA,"CHEBI:36080"
11845098,"HYPOCHROMIA","HYPOCHROMIA (CCH)","728-6",29698,NA,NA
11845112,"MYCOPHENOLIC ACID","MYCOPHENOLIC ACID (CCH)","23905-3",9,"CHEBI:168396","CHEBI:168396"
11845141,"NORM/PAT 60 MIN","NORM/PAT 60 MIN (CCH)","50008-2",136,NA,NA
11845156,"SERUM VISCOSITY","SERUM VISCOSITY (CCH)","3128-6",65,NA,NA
11845198,"24HR URINE CREATININE","CREATININE,URINE (CCH)","20624-3",3,NA,NA
11845203,"HEPATITIS B SURFACE ANTIGEN","HEPATITIS B VIRUS SURFACE ANTIGEN (CCH)","5196-1",7133,NA,NA
11845209,"LEUCINE, URINE","LEUCINE,URINE (CCH)","30053-3",8,NA,NA
11845211,"OVA AND PARASITE EXAM, FECAL","OVA AND PARASITE EXAM, FECAL (CCH)","10702-9",229,NA,NA
11845217,"THREONINE, URINE","THREONINE,URINE (CCH)","30057-4",8,NA,NA
11845221,"BASE EXCESS ARTERIAL","BASE EXCESS (CCH)","1925-7",1820,NA,NA
11845229,"ACETYLCHOLINE RECEPTOR BLOCKING ANTIBODY","ACETYLCHOLINE RECEPTOR BLOCKING ANTIBODY (CCH)","42937-3",164,NA,NA
11845238,"ARACHIDIC ACID C200","ARACHIDIC ACID, C20:0 (CCH)","35169-2",10,NA,NA
11845248,"BK VIRUS DNA, QUANTITATION","BK VIRUS DNA, QUANTITATION (CCH)","43201-3",128,NA,NA
11845265,"CHROMOGRANIN A","CHROMOGRANIN A (CCH)","9811-1",197,NA,NA
11845270,"COLD AGGLUTININS","COLD AGGLUTININS (CCH)","5098-9",17,NA,NA
11845295,"EER CHROMOSOME ANALYSIS, PROD CONCP","EER CHROMOSOME ANALYSIS, PROD CONCP (CCH)","11526-1",91,NA,NA
11845301,"F-ACTIN ANTIBODY, IGG","F-ACTIN ANTIBODY, IGG (CCH)","44706-0",1022,NA,NA
11845306,"TRIIODOTHYRONINE, FREE (FREE T3)","TRIIODOTHYRONINE, FREE (FREE T3) (CCH)",NA,13,NA,NA
11845314,"HBV DNA QNT PCR","HBV DNA QNT PCR (CCH)","48398-2",136,NA,NA
11845337,"SERUM PROTEIN ELECTROPHORESIS INTERP","SPEP/IFE INTERPRETATION (CCH)","49275-1",2701,NA,NA
11845350,"METANEPHRINE, URINE - PER 24H","METANEPHRINE,URINE - PER 24H (CCH)","19049-6",74,NA,NA
11845355,"MOM FOR UE3","MOM FOR UE3 (CCH)","20466-9",198,NA,NA
11845396,"ROTAVIRUS ANTIGEN BY EIA","ROTAVIRUS ANTIGEN BY EIA (CCH)","5880-0",41,NA,NA
11845398,"SCLERODERMA (SCL-70) ANTIBODY","SCLERODERMA (SCL-70) ENA AB (CCH)","21518-6",314,NA,NA
11845424,"UROPORPHYRIN - RATIO TO CRT","UROPORPHYRIN - RATIO TO CRT (CCH)","32043-2",12,NA,NA
11867006,"Interp","Interp",NA,957,NA,NA
11876003,"NASH SCORE","NASH SCORE","48792-6",18,NA,NA
11876005,"AST NASH","NASH ASPARTATE AMINOTRANSFERASE(GOT)P5P","30239-8",17,NA,NA
11876006,"NASH FIBROSIS SCORING","NASH FIBROSIS SCORING",NA,17,NA,NA
11877003,"NASH FIBROSIS SCORE","NASH FIBROSIS SCORE","48795-9",25,NA,NA
11877007,"NASH STEATOSIS GRADING","NASH STEATOSIS GRADING",NA,17,NA,NA
11911008,"ALKALINE PHOSPHATASE","ALKALINE PHOSPHATASE (Q)","6768-6",2251,NA,NA
11911029,"SOURCE","SOURCE (Q)",NA,431,NA,NA
11911035,"CREATINE KINASE","CREATINE KINASE, TOTAL (Q)",NA,167,NA,NA
11911041,"LYMPHOCYTES, %","LYMPHOCYTES, % (Q)",NA,3,NA,NA
11911051,"ALCOHOL, ETHYL (B)","ALCOHOL, ETHYL (B) (Q)",NA,40,NA,NA
11911058,"FSH","FSH (Q)","15067-2",53,NA,NA
11911069,"COMMENT","COMMENT (Q)",NA,340,NA,NA
11911089,"UROPORPHYRIN III","UROPORPHYRIN III (Q)",NA,6,NA,NA
11911110,"SALICYLATE, SERUM","SALICYLATE, SERUM (Q)",NA,3,NA,NA
11911160,"MARIJUANA METABOLITES (50 NG/ML SCREEN)","MARIJUANA METABOLITES (50 NG/ML SCREEN) (Q)",NA,7,NA,NA
11911182,"CLASS","CLASS (Q)",NA,2,NA,NA
11911223,"CLASS","CLASS (Q)",NA,3,NA,NA
11911263,"CLASS","CLASS (Q)",NA,2,NA,NA
11911328,"COMMENT","COMMENT: (Q)",NA,131,NA,NA
11911338,"ESTRADIOL","ESTRADIOL (Q)",NA,40,NA,NA
11911340,"CLOSTRIDIUM DIFFICILE CYTOTOXICITY ASSAY","CLOSTRIDIUM DIFFICILE CYTOTOXICITY ASSAY (Q)",NA,2,NA,NA
11911346,"ABSOLUTE PROMYELOCYTES","ABSOLUTE PROMYELOCYTES (Q)",NA,2,NA,NA
11911348,"PROMYELOCYTES","PROMYELOCYTES (Q)",NA,3,NA,NA
11911357,"SITE","SITE (Q)",NA,16,NA,NA
11911380,"MATERNAL WEIGHT","MATERNAL WEIGHT (Q)",NA,168,NA,NA
11911381,"INSULIN DEPEND DIABETIC","INSULIN DEPEND DIABETIC (Q)",NA,108,NA,NA
11911436,"CLASS","CLASS (Q)",NA,3,NA,NA
11911443,"COMMENT","COMMENT (Q)",NA,24,NA,NA
11911446,"CORTISOL","CORTISOL (Q)",NA,11,NA,NA
11911532,"PARATHYROID HORMONE INTACT","PARATHYROID HORMONE, INTACT (Q)","2731-8",80,NA,NA
11911565,"REVIEWER","REVIEWER (Q)",NA,1392,NA,NA
11911622,"RAM","RAM (Q)",NA,3,NA,NA
11911775,"PAPP-A MOM","PAPP-A MOM (Q)",NA,108,NA,NA
11911810,"MEDMATCH AOH ALPRAZOLAM","MEDMATCH AOH ALPRAZOLAM (Q)",NA,122,NA,NA
11911855,"% ABNORMAL","% ABNORMAL (Q)",NA,4,NA,NA
11911856,"NUMBER OF MARKERS","NUMBER OF MARKERS (Q)",NA,5,NA,NA
11911860,"MARIJUANA METABOLITE","MARIJUANA METABOLITE (Q)","3435-5",51,NA,NA
11911861,"PHENCYCLIDINE","PHENCYCLIDINE (Q)",NA,51,NA,NA
11911867,"MEDMATCH PHENCYCLIDINE","MEDMATCH PHENCYCLIDINE (Q)",NA,5,NA,NA
11911922,"PARAFFIN BLOCK NUMBER","PARAFFIN BLOCK NUMBER: (Q)",NA,55,NA,NA
11911998,"FREE TESTOSTERONE (Q)","TESTOSTERONE, FREE (Q)","2991-8",6,NA,NA
11912014,"ARSENIC, BLOOD","ARSENIC, BLOOD (Q)",NA,2,NA,NA
11912016,"(ALWAYS MESSAGE)","(ALWAYS MESSAGE) (Q)",NA,5,NA,NA
11912023,"CALCIUM","CALCIUM (Q)","17861-6",2636,"CHEBI:22985","CHEBI:22985"
11912035,"24HR URINE CREATININE","CREATININE, 24 HOUR URINE (Q)",NA,79,"CHEBI:16737",NA
11912040,"URIC ACID CRYSTALS","URIC ACID CRYSTALS (Q)",NA,5,NA,NA
11912041,"RED BLOOD CELLS","RED BLOOD CELL COUNT (Q)",NA,11,NA,NA
11912061,"GLUCOSE-6-PHOSPHATE DEHYDROGENASE (G6PD) QUANTITAT","GLUCOSE-6-PHOSPHATE DEHYDROGENASE (Q)",NA,4,NA,NA
11912071,"CREATININE URINE","CREATININE, RANDOM URINE (Q)",NA,288,NA,NA
11912072,"LH","LH (Q)","10501-5",42,NA,NA
11912073,"MAGNESIUM, RBC","MAGNESIUM, RBC (Q)",NA,3,NA,NA
11912084,"PHENYTOIN","PHENYTOIN (Q)",NA,5,"CHEBI:8107",NA
11912090,"PROTEIN TOTAL","PROTEIN, TOTAL (Q)",NA,2288,"CHEBI:36080",NA
11912119,"VIT B12 BINDING CAPACITY, UNSAT (TRANSCOBALAMIN)","VIT B12 BINDING CAPACITY, UNSAT (TRANSCOBALAMIN) (Q)",NA,7,NA,NA
11912152,"MEAN CELLULAR HEMOGLOBIN","MCH (Q)",NA,2449,NA,NA
11912157,"(ALWAYS MESSAGE)","(ALWAYS MESSAGE) (Q)",NA,21,NA,NA
11912175,"ROUGH PIGWEED (W14) IGE","ROUGH PIGWEED (W14) IGE (Q)",NA,2,NA,NA
11912178,"CLASS","CLASS (Q)",NA,2,NA,NA
11912246,"ALLERGEN PEANUT IGE","PEANUT (F13) IGE (Q)",NA,4,NA,NA
11912248,"ALLERGEN ALMOND IGE","ALMOND (F20) IGE (Q)",NA,3,NA,NA
11912268,"CLASS","CLASS (Q)",NA,2,NA,NA
11912269,"COLOR","COLOR (Q)",NA,408,NA,NA
11912333,"REPORT NOTES","REPORT NOTES (Q)",NA,15,NA,NA
11912370,"CARBOHYDRATE ANTIGEN 19-9 (CIS BIO)","CARBOHYDRATE ANTIGEN 19-9 (CIS BIO) (Q)",NA,261,NA,NA
11912379,"VITAMIN B1 (THIAMINE), BLOOD, LC/MS/MS","VITAMIN B1 (THIAMINE), BLOOD, LC/MS/MS (Q)",NA,18,NA,NA
11912389,"APOLIPOPROTEIN B","APOLIPOPROTEIN B (Q)",NA,16,NA,NA
11912402,"CA 15-3","CA 15-3 (Q)",NA,146,NA,NA
11912442,"GLUCOSE, 1 HOUR","GLUCOSE, 1 HOUR (Q)",NA,25,"CHEBI:17234",NA
11912452,"ABSOLUTE CD19","ABSOLUTE CD19+ CELLS (Q)",NA,4,NA,NA
11912514,"HCG QUALITATIVE","HCG, TOTAL, QL (Q)",NA,16,NA,NA
11912516,"HEPATITIS B SURFACE ANTIBODY (QUANT)","HEPATITIS B SURFACE ANTIBODY (QUANT) (Q)",NA,18,NA,NA
11912531,"POTASSIUM STOOL","POTASSIUM, FECES (Q)",NA,14,"CHEBI:26217",NA
11912539,"PARVOVIRUS B19 ANTIBODY (IGM)","PARVOVIRUS B19 ANTIBODY (IGM) (Q)",NA,20,NA,NA
11912544,"PHOSPHATIDYLSERINE AB (IGM)","PHOSPHATIDYLSERINE AB (IGM) (Q)",NA,19,NA,NA
11912625,"PROBNP, N TERMINAL","PROBNP, N TERMINAL (Q)",NA,44,NA,NA
11912649,"REVIEWER","REVIEWER (Q)",NA,2,NA,NA
11912713,"HPV E6, E7","HPV MRNA E6/E7 (Q)",NA,177,NA,NA
11912744,"ATOPOBIUM VAGINAE","ATOPOBIUM VAGINAE (Q)",NA,302,NA,NA
11912757,"AFP, SERUM","AFP, SERUM (Q)",NA,87,NA,NA
11912758,"ESTRIOL MOM","ESTRIOL MOM (Q)",NA,27,NA,NA
11912790,"RISK FOR ONTD","RISK FOR ONTD (Q)",NA,60,NA,NA
11912819,"COPIES/ML","COPIES/ML (Q)",NA,4,NA,NA
11912863,"MEDMATCH AMPHETAMINES","MEDMATCH AMPHETAMINES (Q)",NA,591,NA,NA
11912879,"MITOGEN-NIL","MITOGEN-NIL (Q)",NA,929,NA,NA
11912914,"SEROTYPE 9 (9N)","SEROTYPE 9 (9N) (Q)",NA,7,NA,NA
11912942,"DONOR, HIV 1/2 AB SCREEN","DONOR, HIV 1/2 AB SCREEN (Q)",NA,22,NA,NA
11912967,"T4, TOTAL (THYROXINE)","T4, TOTAL (THYROXINE) (Q)",NA,25,NA,NA
11912988,"PREGABALIN","PREGABALIN (Q)",NA,2,NA,NA
11912990,"IGE ANTIBODY (ANTI IGE IGG)","IGE ANTIBODY (ANTI IGE IGG) (Q)",NA,8,NA,NA
11913006,"ALDOLASE","ALDOLASE (Q)",NA,17,NA,NA
11913024,"NOREPINEPHRINE, 24 HR UR","NOREPINEPHRINE, 24 HR UR (Q)",NA,3,NA,NA
11913045,"C2, SERUM","C2, SERUM (Q)",NA,2,NA,NA
11913055,"FERRITIN","FERRITIN (Q)",NA,166,NA,NA
11913056,"FOLATE SERUM","FOLATE, SERUM (Q)",NA,155,NA,NA
11913057,"GASTRIN","GASTRIN (Q)",NA,2,NA,NA
11913064,"IMMUNOGLOBULIN A","IMMUNOGLOBULIN A (Q)",NA,62,NA,NA
11913076,"MERCURY, BLOOD","MERCURY, BLOOD (Q)",NA,3,NA,NA
11913093,"INTERPRETATION","INTERPRETATION (Q)",NA,35,NA,NA
11913108,"ANTIBODY SCREEN","ANTIBODY SCREEN, RBC W/REFL ID, TITER AND AG (Q)",NA,130,NA,NA
11913169,"FASTING SPECIMEN","FASTING SPECIMEN (Q)",NA,15,NA,NA
11913254,"ALLERGEN SALMON IGE","SALMON (F41) IGE (Q)",NA,3,NA,NA
11913258,"LOBSTER (F80) IGE","LOBSTER (F80) IGE (Q)",NA,3,NA,NA
11913346,"NEUTROPHILS","NEUTROPHILS (Q)",NA,2058,NA,NA
