PartNumber,PartDisplayName,label.axiom,text.for.label,pure.obo,single.term,iris,PartTypeName,Status,note,o
LP20335-3,2 hours post 75 g glucose PO,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20341-1,3 hours post 100 g glucose PO,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20443-5,1 hour post XXX challenge,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20444-3,2 hours post XXX challenge,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20609-1,2 hours post dose glucose,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20610-9,3 hours post dose glucose,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20611-7,1 hour post dose glucose,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP208998-7,Nucleic acid amplification with non-probe detection,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP20931-9,4 hours post dose glucose,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP20932-7,5 hours post dose glucose,NA,,NA,NA,NA,CHALLENGE,ACTIVE,NA,NA
LP217195-9,Presence or Threshold,NA,,NA,NA,NA,PROPERTY,ACTIVE,http://purl.obolibrary.org/obo/OBI_0000938É should really be ordinal? And assay specific?,categorical measurement datum
LP217197-5,Immunoassay,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP28729-9,HLA-DR+ cells,NA,,NA,NA,NA,COMPONENT,ACTIVE,NA,NA
LP6165-7,Calculated,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6197-0,Confirm,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6247-3,Electrophoresis,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6320-8,Immunoblot,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6323-2,Immunofluorescence (IF),NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6398-4,Light microscopy,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6463-6,Probe with signal amplification,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6464-4,Nucleic acid amplification with probe detection,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6503-9,Toxicology screen,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP70259-4,Automated,NA,,NA,NA,NA,METHOD,ACTIVE,NA,NA
LP6789-4,Catalytic Concentration,('scalar measurement datum' and ('has measurement unit label' some 'catalytic (activity) concentration unit')),catalytic (activity) concentration,TRUE,FALSE,http://purl.obolibrary.org/obo/UO_0000202,PROPERTY,ACTIVE,NA,catalytic (activity) concentration unit
LP6827-2,Mass Concentration,('scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')),mass per unit volume concentration,TRUE,FALSE,http://purl.obolibrary.org/obo/UO_0000180,PROPERTY,ACTIVE,NA,NA
